,player_id,game_id,team_id,timeOnIce_x,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,shortHandedTimeOnIce,powerPlayTimeOnIce,timeOnIce_y,firstName,lastName,nationality,primaryPosition,birthDate,height_cm,weight,shootsCatches
592,8478058,2019020203,52,386,0,0,0,1,0,0,0,1,4,0,0,0,0,0,-1,386,0,0,1,CJ,Suess,USA,LW,3/17/94 0:00,180.34,190,L
593,8478067,60570607388,120,31695,7,11,72,31,3,1,4,13,32,15,13,0,0,16,4,24999,2646,4050,30,Oskar,Lindblom,SWE,LW,8/15/96 1:00,185.42,191,L
594,8478073,8076082222,84,2827,1,0,1,5,0,0,0,0,0,0,0,0,0,5,1,2737,90,0,4,Anton,Lindholm,SWE,D,11/29/94 0:00,180.34,191,L
595,8478074,16152167120,40,2745,0,1,5,13,0,0,4,0,1,1,0,0,0,5,-1,2729,16,0,8,Anthony,Angello,USA,C,3/6/96 0:00,195.58,210,R
596,8478075,1.17103E+11,348,44999,10,9,66,43,1,0,10,2,6,21,14,0,0,21,5,42069,1765,1165,58,Anders,Bjork,USA,LW,8/5/96 1:00,182.88,186,L
597,8478099,1.41331E+11,1960,67494,19,14,176,46,3,6,38,2,12,33,33,0,0,24,-33,57200,154,10140,70,Kevin,Labanc,USA,RW,12/12/95 0:00,180.34,185,R
598,8478104,80760821697,760,30186,7,6,56,155,0,0,20,0,0,12,18,0,0,15,-2,28352,0,1834,40,Sammy,Blais,CAN,LW,6/17/96 1:00,187.96,205,L
599,8478106,18171185542,144,5345,2,1,10,0,0,0,0,0,3,2,0,0,0,2,1,5345,0,0,9,Dylan,Sikura,CAN,RW,6/1/95 1:00,180.34,158,L
600,8478109,1.09027E+11,378,59563,22,20,127,10,11,6,6,1,2,12,26,0,0,16,-1,48384,416,10763,54,Victor,Olofsson,SWE,RW,7/18/95 1:00,180.34,183,L
601,8478115,96912993688,480,34369,7,8,72,29,0,0,6,41,105,15,23,1,1,10,4,30611,3742,16,48,Pierre,Engvall,SWE,LW,5/31/96 1:00,195.58,214,L
602,8478131,1.11046E+11,1212,54609,17,7,144,13,0,2,14,6,29,41,30,1,0,17,-7,46729,2153,5727,55,Ondrej,Kase,CZE,RW,11/8/95 0:00,182.88,185,R
603,8478133,26247272338,104,8075,1,2,14,16,0,0,0,29,56,5,3,0,0,5,1,7252,441,382,13,Jake,Evans,CAN,C,6/2/96 1:00,185.42,181,R
604,8478136,20190207507,280,6460,2,0,9,18,0,0,9,0,0,1,1,0,0,5,-2,6005,455,0,10,Jacob,Middleton,CAN,D,1/2/96 0:00,190.5,210,L
605,8478146,72684747314,576,21196,4,2,35,38,0,0,6,1,4,15,9,0,0,9,-1,20296,754,146,36,Matthew,Highmore,CAN,C,2/27/96 0:00,180.34,181,L
606,8478176,12114121490,102,6579,2,0,6,14,0,0,2,0,0,2,3,0,0,13,-5,5733,552,294,6,Joe,Hicketts,CAN,D,5/4/96 1:00,172.72,180,L
607,8478211,42399424106,273,13221,4,0,33,37,0,0,24,0,0,4,4,0,0,7,0,13125,0,96,21,Dryden,Hunt,CAN,LW,11/24/95 0:00,182.88,197,L
608,8478233,1.37293E+11,1360,55900,15,17,109,73,0,1,18,12,43,38,29,0,0,25,4,53736,58,2106,68,Andrew,Mangiapane,CAN,LW,4/4/96 1:00,177.8,184,L
609,8478366,1.39312E+11,897,62170,18,16,162,102,2,0,30,12,40,32,18,2,0,43,-8,50947,5196,6027,69,Frank,Vatrano,USA,C,3/14/94 0:00,175.26,201,L
610,8478367,20190202602,20,5322,1,1,10,21,0,0,6,21,50,4,4,0,0,1,-2,4993,329,0,10,Cole,Bardreau,USA,C,7/22/93 1:00,177.8,185,R
611,8478396,1.41331E+11,1400,88968,17,5,132,82,1,4,12,0,0,38,63,0,0,89,-12,76535,6980,5453,70,Noah,Hanifin,USA,D,1/25/97 0:00,190.5,206,L
612,8478397,1.41331E+11,1400,83814,17,5,124,51,0,4,57,0,0,19,39,0,0,83,-7,74570,2999,6245,70,Rasmus,Andersson,SWE,D,10/27/96 1:00,185.42,214,R
613,8478398,1.4335E+11,3692,89833,35,38,239,18,9,8,34,2,13,43,39,1,1,17,4,71336,4446,14051,71,Kyle,Connor,USA,LW,12/9/96 0:00,185.42,182,L
614,8478399,1.29217E+11,960,60399,7,2,49,51,0,0,43,0,0,13,32,0,0,105,11,48136,12226,37,64,Jonas,Siegenthaler,CHE,D,5/6/97 1:00,190.5,210,L
615,8478400,1.2316E+11,549,57487,16,7,83,47,1,3,39,275,580,23,29,0,0,30,-12,49445,82,7960,61,Colin,White,USA,C,1/30/97 0:00,182.88,183,R
616,8478401,1.31236E+11,65,63443,24,8,97,62,3,5,14,283,654,35,31,2,2,19,-12,49117,7926,6400,65,Pavel,Zacha,CZE,C,4/6/97 1:00,190.5,210,L
617,8478402,1.29217E+11,1408,83964,63,34,212,37,11,32,28,320,670,53,75,0,0,18,-6,68636,401,14927,64,Connor,McDavid,CAN,C,1/13/97 0:00,185.42,192,L
618,8478403,1.37293E+11,476,90172,42,36,227,40,11,16,34,614,1311,44,66,1,0,42,5,73210,1133,15829,68,Jack,Eichel,USA,C,10/28/96 0:00,187.96,206,R
619,8478407,1.4335E+11,1349,69310,14,9,138,50,4,6,27,0,0,13,31,0,0,47,15,62690,237,6383,71,Vince,Dunn,CAN,D,10/29/96 0:00,182.88,203,L
620,8478408,1.13065E+11,560,58157,7,4,65,76,0,0,37,0,0,23,44,0,0,58,14,54131,3865,161,56,Travis,Dermott,CAN,D,12/22/96 0:00,182.88,208,L
621,8478409,2019020164,18,250,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-1,250,0,0,1,Anthony,Richard,CAN,C,12/20/96 0:00,177.8,163,L
622,8478413,1.35274E+11,2010,56929,20,8,93,95,0,3,54,15,27,41,30,0,0,44,2,52164,3538,1227,67,Jordan,Greenway,USA,LW,2/16/97 0:00,198.12,226,L
623,8478414,1.41331E+11,1960,72588,27,22,199,155,2,7,42,12,37,39,31,0,0,38,-22,60818,2917,8853,70,Timo,Meier,CHE,RW,10/8/96 1:00,182.88,215,L
624,8478416,1.35274E+11,938,76180,7,5,125,172,0,0,59,0,0,18,28,0,0,97,11,63812,11842,526,67,Erik,Cernak,SVK,D,5/28/97 1:00,190.5,203,R
625,8478420,84798862442,882,47753,22,19,107,28,8,6,14,44,75,34,16,0,0,23,-2,38897,35,8821,42,Mikko,Rantanen,FIN,RW,10/29/96 0:00,193.04,211,L
626,8478424,58551603582,1508,18481,5,2,29,8,0,0,5,0,5,7,7,0,0,10,-2,18359,0,122,29,Jansen,Harkins,USA,C,5/23/97 1:00,185.42,182,L
627,8478425,60570616069,720,30738,4,4,39,21,0,0,10,0,0,6,25,0,0,43,-2,29180,1382,176,30,Brendan,Guhle,CAN,D,7/29/97 1:00,187.96,196,L
628,8478427,1.37293E+11,816,79249,28,38,206,55,8,9,26,409,889,71,58,4,1,20,10,60264,7364,11621,68,Sebastian,Aho,FIN,RW,7/26/97 1:00,180.34,172,L
629,8478430,96912983378,960,39475,5,2,37,36,0,0,16,0,0,8,29,0,0,34,-6,39276,107,92,48,Oliver,Kylington,SWE,D,5/19/97 1:00,182.88,183,L
630,8478431,8076080610,68,1998,0,0,7,5,0,0,2,0,0,0,3,0,0,1,-1,1823,0,175,4,Evgeny,Svechnikov,RUS,RW,10/31/96 0:00,190.5,212,L
631,8478432,1.13065E+11,2968,37030,3,6,83,140,0,0,16,3,11,6,10,0,0,22,2,36704,8,318,56,Christian,Fischer,USA,RW,4/15/97 1:00,187.96,214,R
632,8478434,2019020701,54,726,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,726,0,0,1,Keegan,Kolesar,CAN,RW,4/8/97 1:00,187.96,227,R
633,8478436,12114123274,24,3520,0,1,5,4,0,0,0,1,1,2,1,0,0,1,1,3467,39,14,6,David,Kase,CZE,RW,1/28/97 0:00,180.34,169,L
634,8478439,1.33255E+11,264,66543,37,24,141,63,5,18,28,24,49,29,47,0,0,30,-1,55099,73,11371,66,Travis,Konecny,CAN,C,3/11/97 0:00,177.8,175,R
635,8478440,1.17103E+11,928,55471,26,12,97,23,2,6,16,277,581,30,26,0,0,29,1,46321,88,9062,58,Dylan,Strome,CAN,C,3/7/97 0:00,190.5,200,L
636,8478443,1.35274E+11,402,82319,15,4,111,126,0,0,33,0,0,31,32,0,0,76,16,69609,12502,208,67,Brandon,Carlo,USA,D,11/26/96 0:00,195.58,208,R
637,8478444,1.15084E+11,1311,63516,29,16,169,28,5,9,14,11,30,20,22,0,0,14,5,49341,76,14099,57,Brock,Boeser,USA,RW,2/25/97 0:00,185.42,191,R
638,8478445,1.37293E+11,136,81775,41,19,171,22,4,8,44,228,548,70,103,0,0,43,5,70988,36,10751,68,Mathew,Barzal,CAN,C,5/26/97 1:00,182.88,189,R
639,8478447,8076083677,4,2727,1,1,8,9,0,0,2,0,0,2,2,0,0,2,0,2580,0,147,4,Nicholas,Merkley,CAN,RW,5/23/97 1:00,177.8,194,L
640,8478449,1.21141E+11,1500,53096,14,19,120,73,3,11,16,172,345,23,34,2,0,28,3,44820,1204,7072,60,Roope,Hintz,FIN,LW,11/17/96 0:00,190.5,205,L
641,8478451,1.4335E+11,1562,93582,16,5,99,59,1,1,33,0,0,44,84,0,0,106,-4,82510,7937,3135,71,Ethan,Bear,CAN,D,6/26/97 1:00,180.34,209,R
642,8478452,86817890045,946,36456,5,4,38,33,0,1,10,0,0,8,26,0,0,46,-1,36101,114,241,43,Caleb,Jones,USA,D,6/6/97 1:00,185.42,194,L
643,8478455,1.31236E+11,1690,45797,5,6,124,145,0,0,39,3,9,20,21,0,0,19,-5,45360,159,278,65,Austin,Wagner,CAN,LW,6/23/97 1:00,185.42,185,L
644,8478458,1.4335E+11,3692,63470,17,12,117,58,1,1,12,70,148,24,38,0,0,21,4,57884,2,5584,71,Jack,Roslovic,USA,C,1/29/97 0:00,185.42,187,R
645,8478460,1.27198E+11,1827,90665,21,20,187,36,5,8,10,0,0,32,47,1,0,58,9,72864,7487,10314,63,Zach,Werenski,USA,D,7/19/97 1:00,187.96,209,L
646,8478462,56532579932,1512,19201,5,5,42,39,1,0,8,93,193,10,6,0,0,7,3,18128,910,163,28,Nicolas,Roy,CAN,C,2/5/97 0:00,193.04,208,R
647,8478463,1.37293E+11,136,70421,21,18,132,86,3,4,15,9,13,29,51,1,0,36,-11,60542,2630,7249,68,Anthony,Beauvillier,CAN,C,6/8/97 1:00,180.34,182,L
648,8478466,16152165472,192,6768,1,1,17,4,1,0,0,0,0,1,0,0,0,3,-2,5965,0,803,8,Daniel,Sprong,NLD,RW,3/17/97 0:00,182.88,180,R
649,8478468,38361397209,114,17582,1,1,20,32,0,0,29,0,0,3,6,0,0,23,5,15555,2022,5,19,Jeremy,Lauzon,CAN,D,4/28/97 1:00,185.42,204,L
650,8478469,1.4335E+11,639,110776,33,6,186,79,0,11,42,0,0,42,87,0,0,85,-18,95861,1038,13877,71,Thomas,Chabot,CAN,D,1/30/97 0:00,187.96,196,L
651,8478472,74703752708,518,25578,3,4,35,47,0,0,16,4,14,17,12,0,1,10,-2,23674,1718,186,37,Mathieu,Joseph,CAN,RW,2/9/97 0:00,185.42,173,L
652,8478474,1.33255E+11,3498,53783,10,15,109,201,0,0,33,24,47,28,22,1,0,29,0,48076,5606,101,66,Lawson,Crouse,CAN,LW,6/23/97 1:00,193.04,220,L
653,8478476,18171182543,477,7972,0,1,10,14,0,0,2,0,0,1,4,0,0,10,-1,7447,444,81,9,Kyle,Capobianco,CAN,D,8/13/97 1:00,185.42,196,L
654,8478477,76722788393,532,24590,3,3,43,36,0,0,10,187,356,6,4,0,0,9,-9,22014,2430,146,38,Mitchell,Stephens,CAN,C,2/5/97 0:00,182.88,191,R
655,8478483,1.19122E+11,590,76301,51,16,154,24,6,18,16,7,26,64,71,0,1,37,6,57111,7784,11406,59,Mitchell,Marner,CAN,C,5/5/97 1:00,182.88,175,R
656,8478485,8076081011,24,2023,2,0,1,2,0,0,0,1,1,1,1,0,0,1,1,2023,0,0,4,Zach,Senyshyn,CAN,RW,3/30/97 0:00,185.42,192,R
657,8478488,62589635457,279,16312,3,3,27,71,0,0,10,12,31,8,6,0,0,11,-7,16116,34,162,31,Filip,Chlapik,CZE,C,6/3/97 1:00,185.42,196,L
658,8478491,1.21141E+11,1440,58096,9,2,58,34,0,0,12,0,0,6,31,0,0,57,-9,54229,3681,186,60,Jacob,Larsson,SWE,D,4/29/97 1:00,187.96,195,L
659,8478493,1.25179E+11,1860,58468,21,8,102,93,1,0,22,367,795,19,18,0,1,43,7,50781,7411,276,62,Joel,Eriksson Ek,SWE,C,1/29/97 0:00,185.42,206,L
660,8478495,1.29217E+11,1600,49865,9,20,132,63,7,5,13,0,0,26,25,0,0,18,5,42586,8,7271,64,Denis,Gurianov,RUS,RW,6/7/97 1:00,190.5,200,L
661,8478498,1.31236E+11,390,62598,16,19,161,35,7,3,14,9,26,26,21,0,0,15,-1,52586,27,9985,65,Jake,DeBrusk,CAN,LW,10/17/96 1:00,182.88,188,L
662,8478500,1.39312E+11,276,102849,23,13,150,84,7,9,24,0,0,16,67,0,1,111,11,78874,11370,12605,69,Ivan,Provorov,RUS,D,1/13/97 0:00,185.42,201,L
663,8478502,42399430776,336,19789,2,1,12,74,0,0,38,0,0,2,4,0,0,33,-8,18122,1549,118,21,Dennis,Gilbert,USA,D,10/30/96 0:00,187.96,216,L
664,8478506,12114123551,174,3916,0,0,3,5,0,0,2,0,0,0,3,0,0,0,-1,3694,165,57,6,Gabriel,Carlsson,SWE,D,1/2/97 0:00,195.58,192,L
665,8478507,1.13065E+11,280,68015,20,6,61,72,1,3,20,0,0,37,42,0,0,77,17,58676,6814,2525,56,John,Marino,USA,D,5/21/97 1:00,185.42,181,R
666,8478508,42399434977,378,12266,4,2,25,46,0,0,9,3,4,7,3,0,0,9,1,12239,0,27,21,Yakov,Trenin,RUS,C,1/13/97 0:00,187.96,201,L
667,8478512,16152160824,160,4890,1,2,9,1,1,0,0,2,6,6,2,0,0,2,1,4305,0,585,8,Austin,Czarnik,USA,C,12/12/92 0:00,175.26,160,R
668,8478519,1.37293E+11,952,75321,28,16,113,89,1,4,30,434,914,53,24,1,1,47,28,59941,11486,3894,68,Anthony,Cirelli,CAN,C,7/15/97 1:00,182.88,180,L
669,8478542,90855926826,301,30473,4,6,75,24,1,0,14,120,257,14,13,0,0,15,-8,27177,2032,1264,45,Evan,Rodrigues,CAN,LW,7/28/93 1:00,180.34,182,R
670,8478550,1.39312E+11,207,85300,63,32,209,25,7,17,20,1,2,56,82,0,0,18,36,69763,83,15454,69,Artemi,Panarin,RUS,LW,10/30/91 0:00,180.34,168,R
671,8478567,66627672735,957,31627,4,1,51,24,1,0,12,0,0,7,14,0,0,28,-9,29861,1,1765,33,Dean,Kukan,CHE,D,7/8/93 1:00,187.96,186,L
672,8478569,1.33255E+11,858,63227,7,20,108,121,0,0,21,381,794,32,21,1,0,103,2,52850,10050,327,66,Noel,Acciari,USA,C,12/1/91 0:00,177.8,208,R
673,8478585,1.37293E+11,1360,59354,19,10,102,12,1,3,10,383,732,34,26,1,1,34,9,49173,6804,3377,68,Derek,Ryan,USA,C,12/29/86 0:00,180.34,170,R
674,8478831,64608665040,928,26845,4,6,57,19,3,2,8,52,129,6,9,0,0,22,2,23091,38,3716,32,Kevin,Stenlund,SWE,C,9/20/96 1:00,193.04,209,R
675,8478833,44418448048,198,11389,1,0,18,51,0,0,7,62,118,1,2,0,0,11,-4,10946,378,65,22,J.C.,Beaudin,CAN,C,3/25/97 0:00,185.42,196,R
676,8478838,14133145722,56,3369,0,1,7,8,0,0,0,1,5,2,2,0,0,3,0,3356,0,13,7,Lukas,Vejdemo,SWE,C,1/25/96 0:00,187.96,194,L
677,8478839,18171187263,117,6614,2,2,15,1,0,1,0,6,17,6,3,0,0,3,2,6445,0,169,9,Aleksi,Saarela,FIN,C,1/7/97 0:00,180.34,198,L
678,8478841,12114125426,6,5035,0,0,2,3,0,0,4,0,0,2,6,0,0,4,-2,4727,308,0,6,Colton,White,CAN,D,5/3/97 1:00,185.42,185,L
679,8478843,88836901275,548,31655,8,4,50,35,1,0,14,65,163,26,17,0,1,16,-9,28769,522,2364,44,Denis,Malgin,CHE,C,1/18/97 0:00,175.26,177,R
680,8478844,40380409021,80,12516,2,1,15,4,0,0,6,78,140,5,4,0,0,3,-5,11733,709,74,20,Mikhail,Vorobyev,RUS,C,1/5/97 0:00,187.96,194,L
681,8478846,6057063217,27,3183,0,0,4,0,0,0,0,0,0,0,2,0,0,4,1,2950,13,220,3,Christian,Wolanin,CAN,D,3/17/95 0:00,187.96,185,L
682,8478851,6057062084,54,1940,0,0,4,3,0,0,2,0,0,0,0,0,0,0,2,1940,0,0,3,Alexandre,Carrier,CAN,D,10/8/96 1:00,180.34,174,R
683,8478856,1.37293E+11,3604,57744,17,22,158,26,4,6,20,4,11,30,27,0,0,20,1,49160,27,8557,68,Conor,Garland,USA,RW,3/11/96 0:00,177.8,165,R
684,8478857,88836902046,475,22523,5,4,37,93,0,0,16,0,0,5,7,0,0,11,1,22298,73,152,44,Dmytro,Timashov,UKR,LW,10/1/96 1:00,177.8,192,L
685,8478859,10095103490,95,4309,1,0,10,5,0,0,0,0,0,0,1,0,0,3,3,4037,272,0,5,Niko,Mikkola,FIN,D,4/27/96 1:00,193.04,185,L
686,8478866,1.29217E+11,320,55324,15,7,102,57,0,1,12,15,42,41,31,0,0,20,-9,52596,883,1845,64,Dominik,Simon,CZE,C,8/8/94 1:00,180.34,190,L
687,8478868,26247270458,117,8202,3,0,5,14,0,0,6,0,0,1,5,0,1,12,-2,7560,642,0,13,Christian,Jaros,SVK,D,4/2/96 1:00,190.5,201,R
688,8478870,30285313030,135,10925,2,1,23,19,0,0,0,0,2,7,5,0,0,7,-2,9405,0,1520,15,Rudolfs,Balcers,LVA,LW,4/8/97 1:00,180.34,175,L
689,8478873,94893960458,1128,40942,11,4,73,3,0,2,6,3,8,31,19,0,0,9,-5,35871,23,5048,47,Troy,Terry,USA,RW,9/10/97 1:00,185.42,175,R
690,8478874,1.19122E+11,1357,43838,21,12,75,29,4,8,37,187,454,23,15,0,0,20,-7,38480,13,5345,59,Adam,Gaudette,USA,C,10/3/96 1:00,185.42,170,R
691,8478881,4038040729,2,1192,0,0,1,2,0,0,0,0,2,1,3,0,0,0,-1,1192,0,0,2,Brett,Seney,CAN,LW,2/28/96 0:00,175.26,156,L
692,8478882,1.39312E+11,2001,78574,13,5,81,79,0,0,18,0,0,16,33,0,0,92,1,72198,6133,243,69,Vladislav,Gavrikov,RUS,D,11/21/95 0:00,190.5,213,L
693,8478888,2019020220,6,593,0,0,0,1,0,0,0,0,0,0,0,0,0,2,-1,558,35,0,1,Cameron,Hughes,CAN,C,10/9/96 1:00,180.34,160,L
694,8478891,92874950289,2392,30808,3,5,55,20,0,0,20,5,13,11,10,1,0,12,-9,27922,2575,311,46,Mason,Appleton,USA,C,1/15/96 0:00,187.96,193,R
695,8478906,74703764035,1073,35345,6,3,47,35,0,1,4,0,0,6,13,0,0,33,2,34586,73,686,37,Markus,Nutivaara,FIN,D,6/6/94 1:00,185.42,191,L
696,8478911,1.41331E+11,1820,76114,14,4,112,132,0,1,10,0,0,7,43,0,0,100,16,70011,5932,171,70,Matt,Roy,USA,D,3/1/95 0:00,185.42,200,R
697,8478915,34323352570,884,16482,5,0,27,16,0,0,12,0,0,2,11,0,0,19,-2,15939,11,532,17,Sami,Niku,FIN,D,10/10/96 1:00,185.42,176,L
698,8478949,6057060698,87,1195,0,0,6,10,0,0,2,0,1,2,0,0,0,1,0,1195,0,0,3,Kole,Sherwood,USA,RW,1/22/97 0:00,185.42,212,R
699,8478975,8076082851,40,1940,1,0,3,3,0,0,0,1,1,1,1,0,0,0,0,1898,0,42,4,Mason,Marchment,,LW,6/18/95 1:00,193.04,220,L
700,8478996,14133144630,70,3298,3,0,2,0,0,0,0,5,10,2,1,0,0,1,1,3138,118,42,7,Adam,Brooks,CAN,C,5/6/96 1:00,177.8,185,L
701,8479026,1.00951E+11,200,51321,12,4,78,80,0,0,30,0,0,21,32,0,0,44,17,49861,1032,428,50,Philippe,Myers,CAN,D,1/25/97 0:00,195.58,210,R
702,8479291,98932010243,49,34488,5,4,59,64,0,0,20,175,372,17,13,2,1,32,8,28243,6171,74,49,Kevin,Rooney,USA,C,5/21/93 1:00,187.96,190,L
703,8479293,1.37293E+11,340,60221,14,11,95,244,0,1,16,6,15,33,37,2,1,65,-1,50892,8950,379,68,Brandon,Tanev,CAN,LW,12/31/91 0:00,182.88,180,L
704,8479314,1.39312E+11,1380,75799,38,23,188,122,5,14,74,0,4,40,86,0,0,22,-5,64048,15,11736,69,Matthew,Tkachuk,USA,LW,12/11/97 0:00,187.96,202,L
705,8479315,36342377039,18,14274,2,4,21,16,0,0,2,3,6,4,7,0,0,6,1,12078,2123,73,18,Joey,Anderson,USA,RW,6/19/98 1:00,180.34,190,R
706,8479316,1.27198E+11,1890,58460,16,15,128,64,0,2,55,210,472,9,15,1,0,54,-10,50213,5236,3011,63,Luke,Kunin,USA,C,12/4/97 0:00,182.88,193,R
707,8479318,1.41331E+11,700,88072,33,47,290,40,12,13,8,506,920,78,48,0,0,60,19,74499,149,13424,70,Auston,Matthews,USA,C,9/17/97 1:00,190.5,216,L
708,8479320,12114122785,54,2814,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,2775,0,39,6,Maxime,Lajoie,CAN,D,11/5/97 0:00,185.42,196,L
709,8479323,1.41331E+11,210,79398,34,8,125,35,1,12,32,0,0,57,61,0,0,92,22,70528,544,8326,70,Adam,Fox,USA,D,2/17/98 0:00,180.34,181,R
710,8479324,1.21141E+11,180,59640,13,1,47,94,0,0,47,0,0,28,25,0,0,70,16,51765,7772,103,60,Ryan,Lindgren,USA,D,2/11/98 0:00,182.88,191,L
711,8479325,1.35274E+11,402,93116,27,5,101,131,1,1,41,0,0,37,68,0,1,131,24,80387,7309,5420,67,Charlie,McAvoy,USA,D,12/21/97 0:00,182.88,208,R
712,8479328,34323353658,96,8446,3,0,10,15,0,0,8,1,3,3,7,0,0,7,1,8369,3,74,17,Julien,Gauthier,CAN,RW,10/15/97 1:00,193.04,227,R
713,8479333,56532567224,84,26854,5,0,23,24,0,0,12,0,0,8,17,0,0,44,-4,25171,1522,161,28,Libor,Hajek,CZE,D,2/4/98 0:00,187.96,203,L
714,8479335,58551594611,203,18851,2,1,36,20,0,0,6,49,114,5,7,0,1,7,-4,15708,3087,56,29,Rasmus,Asplund,SWE,C,12/3/97 0:00,180.34,190,L
715,8479336,26247265638,338,9956,4,0,16,29,0,0,8,0,0,0,4,0,0,4,2,9615,0,341,13,Carl,Grundstrom,SWE,RW,12/1/97 0:00,182.88,201,L
716,8479337,1.41331E+11,1120,73474,27,18,207,58,10,6,15,7,20,41,37,0,0,19,-10,58821,54,14599,70,Alex,DeBrincat,USA,RW,12/18/97 0:00,170.18,165,R
717,8479339,1.37293E+11,3536,79193,35,28,226,97,8,8,22,10,27,41,57,0,0,35,8,66019,10,13164,68,Patrik,Laine,FIN,RW,4/19/98 1:00,195.58,206,R
718,8479343,1.41331E+11,3710,68440,27,17,184,20,2,13,28,8,21,34,32,0,0,13,-6,57029,83,11328,70,Clayton,Keller,USA,C,7/29/98 1:00,177.8,170,L
719,8479345,1.27198E+11,3339,84803,14,12,149,75,5,3,38,0,0,27,52,0,0,95,4,70814,5687,8302,63,Jakob,Chychrun,USA,D,3/31/98 1:00,187.96,210,L
720,8479346,90855931277,900,34273,10,6,60,59,1,1,6,0,2,17,16,0,0,13,0,32381,428,1464,45,Dillon,Dube,CAN,C,7/20/98 1:00,180.34,187,L
721,8479347,14133146335,154,4359,1,0,5,3,0,0,0,1,1,2,3,0,0,1,-1,4188,0,171,7,Tyler,Benson,CAN,LW,3/15/98 0:00,182.88,190,L
722,8479348,8076082428,104,3494,0,0,2,1,0,0,2,0,0,0,1,0,0,4,-3,3441,0,53,4,Kale,Clague,CAN,D,6/5/98 1:00,182.88,177,L
723,8479351,1.31236E+11,1560,60624,16,6,85,24,1,7,20,369,734,25,37,0,0,25,-13,52573,1275,6776,65,Sam,Steel,CAN,C,2/3/98 0:00,180.34,185,L
724,8479353,1.41331E+11,210,55199,10,9,64,69,1,1,28,251,521,25,25,0,2,67,-11,45543,8439,1217,70,Brett,Howden,CAN,C,3/29/98 0:00,190.5,197,L
725,8479356,16152167056,16,5112,1,2,11,12,0,0,2,0,0,2,5,0,0,4,3,5107,0,5,8,Kieffer,Bellows,USA,LW,6/10/98 1:00,185.42,195,L
726,8479358,30285302921,60,9609,0,1,14,40,0,0,4,0,2,6,0,0,0,8,-2,9348,230,31,15,Carsen,Twarynski,CAN,LW,11/24/97 0:00,187.96,198,L
727,8479359,6057061063,45,1669,0,0,4,5,0,0,0,0,0,1,0,0,0,1,-1,1383,286,0,3,Beck,Malenstyn,CAN,LW,2/4/98 0:00,190.5,200,L
728,8479364,4038040679,6,1006,1,0,3,5,0,0,0,0,2,0,0,0,0,1,1,935,54,17,2,Tim,Gettinger,USA,LW,4/14/98 1:00,198.12,218,L
729,8479365,4038040597,12,771,0,0,1,8,0,0,0,0,0,0,0,0,0,0,-1,771,0,0,2,Trent,Frederic,USA,C,2/11/98 0:00,187.96,203,L
730,8479366,46437468919,207,16225,7,1,23,13,1,2,4,55,134,10,16,0,0,11,0,13496,69,2660,23,Logan,Brown,USA,C,3/5/98 0:00,198.12,220,L
731,8479368,1.19122E+11,1416,50505,4,8,102,82,0,1,36,11,27,19,32,1,0,18,-6,46231,2535,1739,59,Max,Jones,USA,LW,2/17/98 0:00,190.5,209,L
732,8479369,44418457722,638,18290,2,1,23,25,0,0,4,0,0,3,8,0,0,21,1,17969,321,0,22,Andrew,Peeke,USA,D,3/17/98 0:00,190.5,194,R
733,8479370,1.35274E+11,1407,51324,15,8,115,58,1,4,22,85,255,17,12,0,0,18,11,43409,1106,6809,67,Tyson,Jost,CAN,C,3/14/98 0:00,180.34,191,L
734,8479371,1.29217E+11,1152,73057,6,5,92,54,1,0,38,0,0,23,39,0,0,85,-7,69775,1909,1373,64,Dante,Fabbro,CAN,D,6/20/98 1:00,182.88,189,R
735,8479372,22209223554,264,10710,3,1,11,2,0,0,2,0,0,2,5,0,0,11,-3,9614,51,1045,11,Josh,Mahura,CAN,D,5/5/98 1:00,182.88,186,L
736,8479376,1.0297E+11,408,48936,7,4,57,20,0,1,20,0,0,8,35,0,0,60,5,46836,1900,200,51,Victor,Mete,CAN,D,6/7/98 1:00,175.26,184,L
737,8479379,42399433055,357,12200,1,2,22,42,0,0,9,0,0,2,6,0,0,3,-2,10518,0,1682,21,Givani,Smith,CAN,RW,2/27/98 0:00,187.96,210,L
738,8479381,24228241892,300,7175,1,1,13,17,0,0,4,1,2,1,2,0,0,3,2,7053,113,9,12,Nick,Caamano,CAN,RW,9/7/98 1:00,190.5,200,L
739,8479382,42399434301,84,11695,1,1,18,29,0,0,2,36,96,1,4,0,0,2,7,11617,38,40,21,Connor,Bunnaman,CAN,C,4/16/98 1:00,185.42,207,L
740,8479385,56532581189,532,18302,5,4,39,8,0,1,8,2,5,13,6,0,0,8,1,17730,0,572,28,Jordan,Kyrou,CAN,C,5/5/98 1:00,182.88,175,R
741,8479388,68646705865,442,39002,5,0,39,59,0,0,14,0,0,13,28,0,0,57,-3,34070,4842,90,34,Riley,Stillman,CAN,D,3/9/98 0:00,185.42,196,L
