ID,Title,Description,Category_title,Geometry_Coordinates_1,Date,Time,Split,Long,Lat
EONET_13660,APQ Rec Area 4 Rx 0514 Prescribed Fire  Highlands  Florida,,Wildfires,-81.290583  27.640992,5/14/25,17:51:00,11,-81.290583, 27.640992
EONET_13665,ACRES Wildfire  Madera  California,,Wildfires,-120.018779  37.08052,5/14/25,17:34:00,12,-120.018779, 37.08052
EONET_13655,Greer Wildfire  Apache  Arizona,3 miles West of Springerville  AZ,Wildfires,-109.4535  34.022333,5/13/25,14:30:00,10,-109.4535, 34.022333
EONET_13771,Karymsky Volcano  Russia,,Volcanoes,159.443  54.049,5/11/25,0:00:00,8,159.443, 54.049
EONET_13511,rx-63 Wildfire  Burnett  Wisconsin,,Wildfires,-92.5959831  45.8489653,5/7/25,9:30:00,12,-92.5959831, 45.8489653
EONET_13513,RX DRAKE RANCH SW Wildfire  Murray  Oklahoma,,Wildfires,-97.1009  34.5366,5/7/25,9:27:00,9,-97.1009, 34.5366
EONET_13514,RX DRAKE RANCH Wildfire  Pottawatomie  Oklahoma,,Wildfires,-97.0822  34.9452,5/7/25,9:19:00,9,-97.0822, 34.9452
EONET_13515,RX PENNER RANCH Wildfire  Murray  Oklahoma,,Wildfires,-96.8809  34.3904,5/7/25,9:17:00,9,-96.8809, 34.3904
EONET_13510,OP-1 Wildfire  Polk  Florida,Avon Park Air Force Range. Recreation Areas 3A  6  North Tactical Range and Nort,Wildfires,-81.269333  27.691167,5/6/25,14:15:00,11,-81.269333, 27.691167
EONET_13521,Darrynane Lake RX Wildfire  Stafford  Kansas,,Wildfires,-98.475833  38.135833,5/5/25,13:13:00,11,-98.475833, 38.135833
EONET_13522,Rx Polk 2488 Wildfire  Polk  Texas,,Wildfires,-94.995  30.79333333,5/5/25,12:18:00,8,-94.995, 30.79333333
EONET_13518,Holly Springs IU 98 sub 1 RX Wildfire  Lafayette  Mississippi,,Wildfires,-89.3419  34.3912,5/5/25,11:39:00,9,-89.3419, 34.3912
EONET_13517,Walden RX Wildfire  Pope  Minnesota,,Wildfires,-95.7197  45.5388,5/5/25,10:19:00,9,-95.7197, 45.5388
EONET_13512,Pouch Point Wildfire  Mountrail  North Dakota,11 miles SW of New Town  ND,Wildfires,-102.411944  47.820556,5/5/25,10:01:00,12,-102.411944, 47.820556
EONET_13519,RX CALE C-25 Wildfire  Rapides  Louisiana,,Wildfires,-92.6565  31.21625,5/5/25,9:34:00,9,-92.6565, 31.21625
EONET_13520,RX KIS C-64 Wildfire  Natchitoches  Louisiana,,Wildfires,-93.100833  31.393056,5/5/25,9:01:00,11,-93.100833, 31.393056
EONET_13505,Iron Wildfire  Catron  New Mexico,38 miles east of Glenwood NM,Wildfires,-108.554967  33.35625,5/4/25,14:31:00,12,-108.554967, 33.35625
EONET_13523,Whelan Lake Block 1&amp; 2 RX Wildfire  Mason  Michigan,,Wildfires,-86.119533  43.906217,5/3/25,9:05:00,11,-86.119533, 43.906217
EONET_13509,Sunset RD Wildfire  Brunswick  North Carolina,2.7 Miles west of Sunny Point Military Ocean Terminal,Wildfires,-78.0778333  34.0228333,5/2/25,20:43:00,12,-78.0778333, 34.0228333
EONET_13404,Rx Polk 2469 Wildfire  Polk  Texas,,Wildfires,-94.99361111  30.79611111,5/2/25,12:12:00,13,-94.99361111, 30.79611111
EONET_13524,Salt Creek Rx Wildfire  Box Elder  Utah,,Wildfires,-112.2465  41.634483,5/2/25,9:51:00,10,-112.2465, 41.634483
EONET_13507,Sawlog Wildfire  Beaverhead  Montana,15NM North East of Wisdom,Wildfires,-113.252778  45.828153,5/1/25,17:21:00,12,-113.252778, 45.828153
EONET_13516,American Creek RX Wildfire  Lyman  South Dakota,,Wildfires,-100.165333  44.082867,5/1/25,14:43:00,12,-100.165333, 44.082867
EONET_13416,Homochitto BB 45 Sub 1 2 RX Wildfire  Franklin  Mississippi,,Wildfires,-91.065  31.389,4/30/25,9:48:00,8,-91.065, 31.389
EONET_13420,Chickasawhay CPT 356 RX Wildfire  Jones  Mississippi,,Wildfires,-88.9543  31.5353,4/30/25,9:35:00,9,-88.9543, 31.5353
EONET_13418,DeSoto BB 7203 East RX Wildfire  Perry  Mississippi,,Wildfires,-88.900278  30.948889,4/29/25,11:15:00,11,-88.900278, 30.948889
EONET_13424,Homochitto BB 36 S Sub 5 RX Wildfire  Wilkinson  Mississippi,,Wildfires,-91.157  31.296,4/29/25,10:13:00,8,-91.157, 31.296
EONET_13422,RX CAT C-32-33-34 Wildfire  Grant  Louisiana,,Wildfires,-92.446146  31.675884,4/29/25,9:47:00,11,-92.446146, 31.675884
EONET_13426,RX KIS C-24-25 Wildfire  Natchitoches  Louisiana,,Wildfires,-93.058133  31.49885,4/29/25,9:17:00,11,-93.058133, 31.49885
EONET_13425,RX CALE C-49 Wildfire  Rapides  Louisiana,,Wildfires,-92.5549  31.0907,4/29/25,9:16:00,9,-92.5549, 31.0907
EONET_13414,ANF Guidrey C 65 RX Wildfire  Angelina  Texas,,Wildfires,-94.32345  31.140417,4/29/25,9:11:00,10,-94.32345, 31.140417
EONET_13410,Horse Heaven Rx Wildfire  Wythe  Virginia,,Wildfires,-81.152033  36.777967,4/29/25,7:36:00,11,-81.152033, 36.777967
EONET_13430,rx-Lapham Good Oak 2025 Wildfire  Waukesha  Wisconsin,,Wildfires,-88.3992015  43.0403647,4/28/25,17:41:00,12,-88.3992015, 43.0403647
EONET_13508,Rainbow Gulch RX Wildfire  El Paso  Colorado,,Wildfires,-105.00087  38.977571,4/28/25,17:07:00,11,-105.00087, 38.977571
EONET_13408,Stronghold Wildfire  Cochise  Arizona,21 Miles East of the town of Benson  AZ.,Wildfires,-109.94154  31.93699,4/28/25,16:42:00,11,-109.94154, 31.93699
EONET_13403,DeSoto BB 7209 Northwest RX Wildfire  Perry  Mississippi,,Wildfires,-88.909333  31.02825,4/28/25,10:56:00,11,-88.909333, 31.02825
EONET_13429,RX CALE C-362 Wildfire  Rapides  Louisiana,,Wildfires,-92.641683  31.171517,4/28/25,9:44:00,11,-92.641683, 31.171517
EONET_13432,RX KIS C-43-44 Wildfire  Natchitoches  Louisiana,,Wildfires,-93.0327  31.477867,4/28/25,9:16:00,9,-93.0327, 31.477867
EONET_13370,Wildfire in Australia 1023712,,Wildfires,127.84730549567904  -17.14074812671574,4/27/25,19:00:00,19,127.84730549567904, -17.14074812671574
EONET_13409,BLACK SWAMP Wildfire  Jones  North Carolina,Jones County  6 miles SE of Maysville  NC,Wildfires,-77.114133  34.862633,4/27/25,13:46:00,11,-77.114133, 34.862633
EONET_13434,Dutch Mill RX Wildfire  Delta  Michigan,,Wildfires,-86.95  46.045333,4/26/25,14:23:00,7,-86.95, 46.045333
EONET_13439,Farrell RX Wildfire  Codington  South Dakota,,Wildfires,-96.973  44.8851,4/26/25,8:34:00,8,-96.973, 44.8851
EONET_13506,RX BOSH JACKPOT Wildfire  Owyhee  Idaho,,Wildfires,-116.559094  42.605363,4/25/25,18:16:00,12,-116.559094, 42.605363
EONET_13428,27 FIRE Wildfire  Broward  Florida,Broward County  Weston  Florida,Wildfires,-80.4502778  26.0847222,4/25/25,14:15:00,12,-80.4502778, 26.0847222
EONET_13436,Bee Island Fire (58) Wildfire  Sarasota  Florida,Myakka State Park: 13208 State Road 72 (Bee Island Primitive Campsite area)  Sar,Wildfires,-82.2608333  27.2613889,4/24/25,20:48:00,12,-82.2608333, 27.2613889
EONET_13419,Thompson Hollow Rd. Wildfire  Adams  Pennsylvania,20 miles SE of Shippensburg PA.,Wildfires,-77.403951  39.988532,4/24/25,16:57:00,11,-77.403951, 39.988532
EONET_13441,Fore Mountain Rx Wildfire  Alleghany  Virginia,,Wildfires,-79.87395  37.843583,4/24/25,7:40:00,10,-79.87395, 37.843583
EONET_13367,Iceberg A23C,,Sea and Lake Ice,-93.08,4/24/25,0:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_13368,Iceberg D36A,,Sea and Lake Ice,86.55  -66.32,4/24/25,0:00:00,6,86.55, -66.32
EONET_13369,Iceberg D36B,,Sea and Lake Ice,86.74  -66.25,4/24/25,0:00:00,6,86.74, -66.25
EONET_13364,Jones Road Wildfire  Ocean  New Jersey,Intersection of Bryant Road and Jones Road,Wildfires,-74.299352  39.795177,4/23/25,8:28:00,11,-74.299352, 39.795177
EONET_13407,Curry Island (22) Wildfire  Glades  Florida,Glades County  Lakeport  Florida,Wildfires,-81.1119444  26.9552778,4/22/25,23:20:00,12,-81.1119444, 26.9552778
EONET_13354,Wildfire in Russian Federation 1023700,,Wildfires,115.29502301512093  52.736950773997876,4/22/25,19:00:00,19,115.29502301512093, 52.736950773997876
EONET_13358,Wildfire in Russian Federation 1023704,,Wildfires,115.89241812894073  52.82836269206902,4/22/25,19:00:00,19,115.89241812894073, 52.82836269206902
EONET_13359,Wildfire in Russian Federation 1023706,,Wildfires,114.45755916743784  52.577230572264625,4/22/25,19:00:00,19,114.45755916743784, 52.577230572264625
EONET_13360,Wildfire in Russian Federation 1023707,,Wildfires,115.90383242124985  52.82842547256827,4/22/25,19:00:00,19,115.90383242124985, 52.82842547256827
EONET_13365,Wildfire in Russian Federation 1023710,,Wildfires,116.28876433875847  53.30396108851382,4/22/25,19:00:00,19,116.28876433875847, 53.30396108851382
EONET_13435,Pines RX Wildfire  Sevier  Utah,,Wildfires,-111.3249  38.990911,4/22/25,13:37:00,10,-111.3249, 38.990911
EONET_13445,NW Prairie South RX Wildfire  Lac qui Parle  Minnesota,,Wildfires,-96.4467  45.2683,4/22/25,12:12:00,9,-96.4467, 45.2683
EONET_13417,Plum Creek Wildfire  Brown  Nebraska,Brown County  5 miles NE of Johnstown  NE,Wildfires,-100.149164  42.599661,4/21/25,19:35:00,12,-100.149164, 42.599661
EONET_13351,Wildfire in Mexico 1023698,,Wildfires,-105.3806890651289  20.196407048537605,4/21/25,19:00:00,19,-105.3806890651289, 20.196407048537605
EONET_13437,LXR Eastside Rx 0419 Wildfire  Palm Beach  Florida,,Wildfires,-80.266617  26.535617,4/21/25,7:14:00,11,-80.266617, 26.535617
EONET_13361,Wildfire in Russian Federation 1023708,,Wildfires,117.19675232910652  52.85817489424867,4/20/25,19:00:00,19,117.19675232910652, 52.85817489424867
EONET_13346,Wildfire in Russian Federation 1023695,,Wildfires,115.4401231497338  52.69555137968115,4/19/25,19:00:00,18,115.4401231497338, 52.69555137968115
EONET_13355,Wildfire in Russian Federation 1023701,,Wildfires,115.29493508953968  53.07150997242144,4/19/25,19:00:00,19,115.29493508953968, 53.07150997242144
EONET_13371,Wildfire in Australia 1023713,,Wildfires,130.3984592929139  -18.45615135360597,4/19/25,19:00:00,18,130.3984592929139, -18.45615135360597
EONET_13440,Hwy 210 Wildfire  Pender  North Carolina,NC 210 &amp;amp;amp; NC117,Wildfires,-77.9211111  34.4394444,4/19/25,18:59:00,12,-77.9211111, 34.4394444
EONET_13433,Danny&#039;s Wildfire  Cumberland  New Jersey,NJ Peaslee Wildlife Management Area  area of  Union Road  Rt. 49 and Mays Landin,Wildfires,-74.94135  39.39074,4/19/25,11:46:00,10,-74.94135, 39.39074
EONET_13362,Wildfire in Cuba 1023709,,Wildfires,-83.91599013339257  22.378108034994153,4/18/25,19:00:00,19,-83.91599013339257, 22.378108034994153
EONET_13363,Wildfire in Russian Federation 1023705,,Wildfires,114.62070789753163  52.753803968987945,4/18/25,19:00:00,19,114.62070789753163, 52.753803968987945
EONET_13232,LIRI FY25 Slant Rock RX Wildfire  Winston  Alabama,,Wildfires,-87.342075  34.097144,4/18/25,10:10:00,11,-87.342075, 34.097144
EONET_13233,rx-51 North Wildfire  Burnett  Wisconsin,,Wildfires,-92.5678007  45.8658224,4/18/25,9:42:00,12,-92.5678007, 45.8658224
EONET_13347,Wildfire in Laos 1023696,,Wildfires,101.5951508074957  20.701027346261032,4/17/25,19:00:00,18,101.5951508074957, 20.701027346261032
EONET_13352,Wildfire in Russian Federation 1023699,,Wildfires,114.64681726406175  52.994791535758885,4/17/25,19:00:00,19,114.64681726406175, 52.994791535758885
EONET_13356,Wildfire in Russian Federation 1023702,,Wildfires,114.84288190763505  53.021292469949714,4/17/25,19:00:00,19,114.84288190763505, 53.021292469949714
EONET_13366,Wildfire in Russian Federation 1023711,,Wildfires,116.14315386682233  53.20736499396486,4/17/25,19:00:00,19,116.14315386682233, 53.20736499396486
EONET_13413,DCNF C. 41/42 RX Wildfire  Houston  Texas,,Wildfires,-95.220302  31.32807,4/17/25,12:27:00,11,-95.220302, 31.32807
EONET_13244,Tombigbee CPT 79 77 RX Wildfire  Winston  Mississippi,,Wildfires,-89.0873  33.2345,4/17/25,10:28:00,9,-89.0873, 33.2345
EONET_13238,RX C1 &amp; C2 Wildfire  Montgomery  Arkansas,,Wildfires,-93.785833  34.47,4/17/25,10:24:00,11,-93.785833, 34.47
EONET_13230,Partridge Two Wildfire  Morrison  Minnesota,8 miles SE of Pierz  MN,Wildfires,-93.92416  45.924063,4/17/25,10:03:00,10,-93.92416, 45.924063
EONET_13245,Bienville CPT 61 63 RX Wildfire  Scott  Mississippi,,Wildfires,-89.433  32.3469,4/17/25,8:53:00,8,-89.433, 32.3469
EONET_13239,RX Stevens Wildfire  Polk  Arkansas,,Wildfires,-94.216111  34.406667,4/17/25,8:46:00,11,-94.216111, 34.406667
EONET_13251,LXR Eastside Rx 0417 Wildfire  Palm Beach  Florida,,Wildfires,-80.266617  26.535617,4/17/25,8:33:00,11,-80.266617, 26.535617
EONET_13246,Fed Park RX Wildfire  Mason  Michigan,,Wildfires,-86.394333  44.1032,4/17/25,8:11:00,11,-86.394333, 44.1032
EONET_13234,Buck Creek Fire Wildfire  Pushmataha  Oklahoma,7 miles W of Dunbar,Wildfires,-95.6883333  34.4569444,4/16/25,23:28:00,12,-95.6883333, 34.4569444
EONET_13250,Mio Prairie RX Wildfire  Oscoda  Michigan,,Wildfires,-84.21381  44.539173,4/16/25,12:16:00,10,-84.21381, 44.539173
EONET_13259,Holly Springs IU 140 1  141 1 RX Wildfire  Yalobusha  Mississippi,,Wildfires,-89.7962  34.0568,4/16/25,11:23:00,9,-89.7962, 34.0568
EONET_13260,RX Alamo 17 Wildfire  Garland  Arkansas,,Wildfires,-93.348056  34.483056,4/16/25,10:11:00,11,-93.348056, 34.483056
EONET_13256,RX Crystal Peninsula &amp; Hickory Nut Wildfire  Garland  Arkansas,,Wildfires,-93.399167  34.556389,4/16/25,10:08:00,11,-93.399167, 34.556389
EONET_13254,RX Bo/Mag Byway Wildfire  Logan  Arkansas,,Wildfires,-93.555413  35.241698,4/16/25,9:40:00,11,-93.555413, 35.241698
EONET_13252,RX CAN C23-28 Wildfire  Webster  Louisiana,,Wildfires,-93.291667  32.694722,4/16/25,9:18:00,11,-93.291667, 32.694722
EONET_13253,RX CAN C-29 Wildfire  Webster  Louisiana,,Wildfires,-93.271667  32.739722,4/16/25,9:12:00,11,-93.271667, 32.739722
EONET_13257,RX Greenhaw Wildfire  Newton  Arkansas,,Wildfires,-93.0302  35.791717,4/16/25,8:43:00,9,-93.0302, 35.791717
EONET_13258,RX Buffalo Road Wildfire  Scott  Arkansas,,Wildfires,-94.110595  34.804925,4/16/25,8:36:00,11,-94.110595, 34.804925
EONET_13444,Site 3 RX A&amp;C Wildfire  Talladega  Alabama,,Wildfires,-86.19299  33.18283,4/16/25,8:27:00,10,-86.19299, 33.18283
EONET_13265,Jail House RX Wildfire  Winston  Alabama,,Wildfires,-87.218833  34.148167,4/16/25,8:26:00,11,-87.218833, 34.148167
EONET_13255,Chase Fuels RX Wildfire  Lake  Michigan,,Wildfires,-85.73175  43.830833,4/16/25,8:20:00,10,-85.73175, 43.830833
EONET_13266,Rx Walker 2224 Wildfire  Walker  Texas,,Wildfires,-95.663252  30.656471,4/16/25,8:18:00,11,-95.663252, 30.656471
EONET_13261,RX Wildcat Hollow East Wildfire  Yell  Arkansas,,Wildfires,-93.483778  34.864556,4/16/25,7:58:00,11,-93.483778, 34.864556
EONET_13224,Wildfire in Australia 1023684,,Wildfires,131.051899825058  -15.835208395563434,4/15/25,19:00:00,17,131.051899825058, -15.835208395563434
EONET_13225,Wildfire in Australia 1023685,,Wildfires,147.2513719027058  -26.15769464967942,4/15/25,19:00:00,18,147.2513719027058, -26.15769464967942
EONET_13229,Picker Flats Fire Wildfire  Adair  Oklahoma,Northeast of Proctor  OK,Wildfires,-94.7805556  35.9522222,4/15/25,18:51:00,12,-94.7805556, 35.9522222
EONET_13241,Bee Rock Creek Wildfire  McDowell  North Carolina,9 Miles Northwest of Marion  NC 9 Miles Northwest of Marion  NC,Wildfires,-82.1080556  35.7994444,4/15/25,17:07:00,12,-82.1080556, 35.7994444
EONET_13274,RX Ross Creek East 3 Wildfire  Scott  Arkansas,,Wildfires,-94.070798  34.824078,4/15/25,13:08:00,11,-94.070798, 34.824078
EONET_13271,RX CAT C-39 Wildfire  Grant  Louisiana,,Wildfires,-92.496831  31.652552,4/15/25,9:47:00,11,-92.496831, 31.652552
EONET_13423,SHNF C. 6/7 RX Wildfire  Montgomery  Texas,,Wildfires,-95.78  30.526667,4/15/25,9:46:00,7,-95.78, 30.526667
EONET_13242,Unit 23 24 26 RX Wildfire  Sherburne  Minnesota,,Wildfires,-93.7184  45.484958,4/15/25,9:36:00,9,-93.7184, 45.484958
EONET_13264,IBSP North RX Wildfire  Lake  Illinois,,Wildfires,-87.809094  42.469322,4/15/25,9:36:00,11,-87.809094, 42.469322
EONET_13267,RX WINN C-23 Wildfire  Winn  Louisiana,,Wildfires,-92.853611  32.0775,4/15/25,9:21:00,11,-92.853611, 32.0775
EONET_13270,ANF Townsend C. 15 RX Wildfire  San Augustine  Texas,,Wildfires,-94.297051  31.357727,4/15/25,9:21:00,11,-94.297051, 31.357727
EONET_13273,RX CALE C-361 Wildfire  Rapides  Louisiana,,Wildfires,-92.614417  31.2002,4/15/25,9:03:00,11,-92.614417, 31.2002
EONET_13235,Hilliardville Wildfire  Wakulla  Florida,Hilliardville,Wildfires,-84.405556  30.2825,4/15/25,8:16:00,11,-84.405556, 30.2825
EONET_13236,Blue Jay Wildfire  Montgomery  Texas,SHNF - COMP. 7 - FM 149 and Bethel road best access is FS Rd. 203,Wildfires,-95.768467  30.52675,4/14/25,21:14:00,11,-95.768467, 30.52675
EONET_13335,Wildfire in Russian Federation 1023690,,Wildfires,114.8419905531358  52.41412557892783,4/14/25,19:00:00,18,114.8419905531358, 52.41412557892783
EONET_13353,Wildfire in Russian Federation 1023697,,Wildfires,115.60038452517517  53.61652896840107,4/14/25,19:00:00,19,115.60038452517517, 53.61652896840107
EONET_13357,Wildfire in Russian Federation 1023703,,Wildfires,114.54748846946387  52.66299807731874,4/14/25,19:00:00,19,114.54748846946387, 52.66299807731874
EONET_13269,Mill Creek RX Wildfire  Jackson  Illinois,,Wildfires,-89.26545  37.607083,4/14/25,17:51:00,10,-89.26545, 37.607083
EONET_13284,FY25 TAPR WP1 RP1 RP2 CH1 CH2 RX BIL Wildfire  Chase  Kansas,,Wildfires,-96.587222  38.421667,4/14/25,17:15:00,11,-96.587222, 38.421667
EONET_13231,West Funk Lagoon WPA Unit RX Wildfire  Phelps  Nebraska,,Wildfires,-99.246068  40.488774,4/14/25,16:22:00,11,-99.246068, 40.488774
EONET_13249,LAST CHANCE Wildfire  Delaware  Oklahoma,4.6 miles E of Kenwood  OK,Wildfires,-94.884444  36.286667,4/14/25,14:43:00,11,-94.884444, 36.286667
EONET_13443,MTMLR-BIL-FY25-RX-Unit 10 Wildfire  Cascade  Montana,,Wildfires,-111.314507  47.681194,4/14/25,12:08:00,12,-111.314507, 47.681194
EONET_13288,Holly Springs IU 131 2  134 1 RX Wildfire  Yalobusha  Mississippi,,Wildfires,-89.8031  33.9393,4/14/25,11:52:00,9,-89.8031, 33.9393
EONET_13247,Double S Middle RX Wildfire  Thomas  Nebraska,,Wildfires,-100.359867  41.793133,4/14/25,11:34:00,12,-100.359867, 41.793133
EONET_13285,RX WINN C-12-19 Wildfire  Natchitoches  Louisiana,,Wildfires,-92.932778  32.106667,4/14/25,11:03:00,11,-92.932778, 32.106667
EONET_13278,Chickasawhay CPT 375 376 RX Wildfire  Wayne  Mississippi,,Wildfires,-88.941389  31.519722,4/14/25,10:07:00,11,-88.941389, 31.519722
EONET_13287,SHNF C 70/72 RX Wildfire  Walker  Texas,,Wildfires,-95.4  30.666667,4/14/25,9:38:00,6,-95.4, 30.666667
EONET_13279,rx-Kincaid Spring Wildfire  Waukesha  Wisconsin,,Wildfires,-88.5287624  43.0023488,4/14/25,9:31:00,12,-88.5287624, 43.0023488
EONET_13281,RX Stob Gap 12 Alexander Mtn 5 Wildfire  Franklin  Arkansas,,Wildfires,-93.9493  35.6928,4/14/25,8:44:00,9,-93.9493, 35.6928
EONET_13282,RX N Bee Rough Wildfire  McCurtain  Oklahoma,,Wildfires,-94.705967  34.254,4/14/25,8:42:00,11,-94.705967, 34.254
EONET_13268,RX Beech Creek C4 C5 C6 Wildfire  Montgomery  Arkansas,,Wildfires,-93.815278  34.483611,4/14/25,8:26:00,11,-93.815278, 34.483611
EONET_13280,RX Wildcat cr/ Barnhart West Wildfire  Yell  Arkansas,,Wildfires,-93.435167  34.897222,4/14/25,8:12:00,11,-93.435167, 34.897222
EONET_13276,South 19th RX Wildfire  Coffey  Kansas,,Wildfires,-95.935554  38.30984,4/13/25,20:17:00,11,-95.935554, 38.30984
EONET_13275,Ceder River Fire Wildfire  Adams  North Dakota,23 miles NE of Hettinger  ND.,Wildfires,-102.2683333  46.0130556,4/13/25,16:56:00,13,-102.2683333, 46.0130556
EONET_13283,rx-78 Wildfire  Burnett  Wisconsin,,Wildfires,-92.6214841  45.8719037,4/13/25,15:27:00,12,-92.6214841, 45.8719037
EONET_13286,Wiregrass RX Wildfire  Clay  Alabama,,Wildfires,-86.170833  33.177222,4/13/25,13:37:00,11,-86.170833, 33.177222
EONET_13349,Raung Volcano  Indonesia,,Volcanoes,114.056  -8.119,4/13/25,0:00:00,8,114.056, -8.119
EONET_13237,HAOE LEAD Wildfire  Graham  North Carolina,Joyce Kilmer Wilderness Area,Wildfires,-83.940333  35.376467,4/12/25,20:37:00,11,-83.940333, 35.376467
EONET_13240,Juniper Swamp Wildfire  Liberty  Florida,NE of Camel Lake,Wildfires,-84.9662  30.296333,4/12/25,19:23:00,9,-84.9662, 30.296333
EONET_13212,Wildfire in Russian Federation 1023674,,Wildfires,114.08487536948236  52.85876699802186,4/12/25,19:00:00,19,114.08487536948236, 52.85876699802186
EONET_13220,Wildfire in Russian Federation 1023680,,Wildfires,112.85675631492883  54.09133382574459,4/12/25,19:00:00,19,112.85675631492883, 54.09133382574459
EONET_13227,Wildfire in Australia 1023687,,Wildfires,140.38448354962398  -21.127638641666138,4/12/25,19:00:00,19,140.38448354962398, -21.127638641666138
EONET_13333,Wildfire in Russian Federation 1023688,,Wildfires,116.44584197002939  53.55760581332528,4/12/25,19:00:00,19,116.44584197002939, 53.55760581332528
EONET_13336,Wildfire in Russian Federation 1023691,,Wildfires,114.36429378830864  52.32867033977128,4/12/25,19:00:00,19,114.36429378830864, 52.32867033977128
EONET_13293,Paur Fire Wildfire  Grand Forks  North Dakota,,Wildfires,-97.427717  48.063989,4/12/25,16:03:00,11,-97.427717, 48.063989
EONET_13295,Maumee RX Wildfire  Jackson  Indiana,,Wildfires,-86.2852  39.0001,4/12/25,15:17:00,9,-86.2852, 39.0001
EONET_13298,Homochitto BB18 South Sub 3 Rx Wildfire  Franklin  Mississippi,,Wildfires,-90.88  31.396,4/12/25,12:55:00,7,-90.88, 31.396
EONET_13297,Holly Springs IU 113 1 RX Wildfire  Lafayette  Mississippi,,Wildfires,-89.3648  34.3892,4/12/25,9:37:00,9,-89.3648, 34.3892
EONET_13294,SHNF COMP 25 26 RX Wildfire  Walker  Texas,,Wildfires,-95.651967  30.57545,4/12/25,9:26:00,11,-95.651967, 30.57545
EONET_13296,Chickasawhay CPT 352 RX Wildfire  Jones  Mississippi,,Wildfires,-88.9828  31.511,4/12/25,9:04:00,9,-88.9828, 31.511
EONET_13208,Wildfire in Chad 1023669,,Wildfires,19.809023388189026  14.983530731412626,4/11/25,19:00:00,19,19.809023388189026, 14.983530731412626
